"id","cook_id","value","sort","title_sort"
"4466","373","A tablespoon of cumin.","0",
"4467","373","Six tablespoons of olive oil.","0",
"4468","373","Table salt.","0",
"4469","373","Two cubes of chicken broth.","0",
"4470","373","Ground black pepper to taste.","0",
"4471","374","Four pieces of cleaned and skinned chicken.","0",
"4472","374","Two pieces of potatoes, cut into cubes.","0",
"4473","374","Five cloves of garlic.","0",
"4474","374","Onion cut into slices.","0",
"4475","374","A serving of ginger.","0",
"4476","374","A box of yogurt.","0",
"4477","374","Two cups of rice.","0",
"4478","374","Amount of ghee.","0",
"4479","374","Two of the following correct spices: cloves, cardamom, and black pepper.","0",
"4480","374","Amount of saffron.","0",
"4481","374","A pill of blame.","0",
"4482","374","1 stick of cinnamon.","0",
"4483","374","Pinch of cumin.","0",
"4484","374","Pinch of curry.","0",
"4485","374","Pinch of ground coriander.","0",
"4486","374","Pinch of biryani spices.","0",
"4487","374","Two tablespoons of liquid butter.","0",
"4488","375","Four pieces of chicken.","0",
"4489","375","Three tablespoons of fresh lemon juice.","0",
"4490","375","A box of yogurt.","0",
"4491","375","Three cups of rice.","0",
"4492","375","A teaspoon of crushed ginger.","0",
"4493","375","A teaspoon of cumin.","0",
"4494","375","A teaspoon of black pepper.","0",
"4495","375","A teaspoon of cinnamon.","0",
"4496","375","A small spoon of cloves.","0",
"4497","375","A tablespoon of salt.","0",
"4498","375","Five onions.","0",
"4499","375","Three cloves of garlic.","0",
"4500","375","Two tablespoons of tomato sauce.","0",
"4501","375","A teaspoon of saffron.","0",
"4502","376","Whole chicken, cut to taste.","0",
"4503","376","One and a half cups of basmati rice washed and soaked in water.","0",
"4504","376","A quarter cup of chopped onions.","0",
"4505","376","Four cloves of garlic.","0",
"4506","376","Half a teaspoon of saffron","0",
"4507","376","A quarter of a teaspoon of ground cardamom.","0",
"4508","376","Half a teaspoon of clove.","0",
"4509","376","Half a tea spoon of cinnamon.","0",
"4510","376","Two sheets of bay leaf.","0",
"4511","376","Four tablespoons of oil.","0",
"4512","376","One and a quarter teaspoon of grated ginger.","0",
"4513","376","black pepper.","0",
"4514","376","Table salt.","0",
"4515","376","A quarter of a teaspoon of cumin.","0",
"4516","376","Half a teaspoon of mixed spices.","0",
"4517","377","Chicken, washed and cleaned.","0",
"4518","377","Salt and yellow dye.","0",
"4519","377","Three cups of washed rice.","0",
"4520","377","A large onion, crushed in a blender.","0",
"4521","377","1 stick of cinnamon","0",
"4522","377","Three cloves.","0",
"4523","377","Five cardamom pods.","0",
"4524","377","Chicken Bouillon Cube.","0",
"4525","377","Table salt.","0",
"4526","378","Two cups of Egyptian short grain rice.","0",
"4527","378","Three cups of meat broth.","0",
"4528","378","1/4 cup soaked raisins (can be soaked in rose water).","0",
"4529","378","A quarter cup of roasted pine nuts.","0",
"4530","378","Half a cup of roasted almonds.","0",
"4531","378","Half a cup of toasted hazelnuts.","0",
"4532","378","1 large onion, finely chopped.","0",
"4533","378","A tablespoon of crushed garlic.","0",
"4534","378","Pinch of nutmeg.","0",
"4535","378","A quarter of a teaspoon of ground cinnamon.","0",
"4536","378","A quarter of a teaspoon of cloves.","0",
"4537","378","A teaspoon and a half of tomato sauce paste.","0",
"4538","378","tow big spoon of sugar.","0",
"4539","378","A tablespoon of water.","0",
"4540","378","One tablespoon of ghee (as needed).","0",
"4541","378","Small spoon of salt.","0",
"4542","378","A teaspoon of ground black pepper.","0",
"4543","379","Two cups of American rice.","0",
"4544","379","Two tablespoons of vegetable oil.","0",
"4545","379","1 large onion, finely chopped.","0",
"4546","379","Two cups of ground beef.","0",
"4547","379","A small spoon of paprika.","0",
"4548","379","A teaspoon of cumin.","0",
"4549","379","1 teaspoon dry coriander.","0",
"4550","379","Pinch of cinnamon.","0",
"4551","379","A quarter of a small spoon of crushed cardamom.","0",
"4552","379","1 teaspoon crushed garlic.","0",
"4553","379","Salt and black pepper.","0",
"4554","379","A cup of colored bell pepper (red, green and yellow).","0",
"4555","379","Three tomatoes squeezed.","0",
"4556","379","A quarter cup of tomato sauce.","0",
"4557","379","Chicken Bouillon Cube.","0",
"4558","379","Pinch of sugar.","0",
"4559","379","A cup of chopped green coriander.","0",
"4560","379","A cup of grated cheddar cheese.","0",
"4561","380","A kilogram of beef or veal, cut into medium cubes.","0",
"4562","380","A tablespoon of butter.","0",
"4563","380","Half an additional teaspoon of butter.","0",
"4564","380","Two cubes of chicken broth.","0",
"4565","380","Half a teaspoon each of: ground cardamom, ground coriander, and turmeric.","0",
"4566","380","Salt, and black pepper - to taste.","0",
"4567","380","A grain of each: dried black lemon, or as it is known as lime, and onions are small in size, and finely chopped.","0",
"4568","380","A tooth of crushed garlic.","0",
"4569","380","Half a cup of curd.","0",
"4570","380","A piece of mastic.","0",
"4571","380","A cup and a half of long-grain rice.","0",
"4572","380","Three cups of water.","0",
"4573","380","A small amount of saffron soaked in kadi water for ten minutes.","0",
"4574","380","For garnishing, preferably using pine nuts.","0",
"4575","380","An amount of shredded carrots for garnishing, which can be substituted with orange peel.","0",
"4576","381","A kilogram of veal, cut into cubes.","0",
"4577","381","Two onions, cut into small cubes.","0",
"4578","381","Two cloves of garlic, finely chopped.","0",
"4579","381","Turmeric.","0",
"4580","381","curry.","0",
"4581","381","A piece of fresh ginger finely grated.","0",
"4582","381","1 sweet green pepper, cut into small cubes.","0",
"4583","381","Half a cup of finely chopped green coriander.","0",
"4584","381","Table salt.","0",
"4585","381","black pepper.","0",
"4586","381","Half a cup of finely chopped fresh parsley.","0",
"4587","381","Two pieces of potatoes, cut into small cubes.","0",
"4588","381","A cup of peas.","0",
"4589","381","Cardamom pills.","0",
"4590","381","Bay paper.","0",
"4591","381","pink.","0",
"4592","381","A tablespoon of tomato paste.","0",
"4593","381","A cup of yogurt.","0",
"4594","381","Three cups of boiling water.","0",
"4595","381","Five tomatoes, cut into small cubes.","0",
"4596","381","A century of hot red pepper, cut into small slices.","0",
"4597","381","A tablespoon of unsalted butter.","0",
"4598","381","A tablespoon of corn oil.","0",
"4599","381","Two and a half cups of rice.","0",
"4600","381","Cinnamon stick.","0",
"4601","382","Two tablespoons of oil or butter.","0",
"4602","382","Two tablespoons of blossom water, or rose water.","0",
"4603","382","Half a cup of Iranian raisins.","0",
"4604","382","A quarter cup of hot water.","0",
"4605","382","Saffron spice, to taste.","0",
"4606","382","Salt, to taste.","0",
"4607","382","Six glasses of water.","0",
"4608","382","Two cups of basmati rice.","0",
"4609","383","Sixty grams of butter.","0",
"4610","383","Two cups of basmati rice.","0",
"4611","383","Saffron, to taste.","0",
"4612","383","Three glasses of water.","0",
"4613","383","Pinch of salt.","0",
"4614","384","Four hundred and fifty grams of rice.","0",
"4615","384","A cup of sugar.","0",
"4616","384","Three teaspoons of ground cardamom.","0",
"4617","384","Three tablespoons of rose water.","0",
"4618","384","Two tablespoons of oil.","0",
"4619","384","Pinch of saffron.","0",
"4620","384","Three liters of boiling water.","0",
"4621","385","Two and three quarters of a cup of chicken broth.","0",
"4622","385","A cup and a half of white rice.","0",
"4623","385","Half a cup of toasted pine nuts.","0",
"4624","385","A piece of carrot cut into cubes.","0",
"4625","385","A quarter tablespoon of Kabsa spices.","0",
"4626","385","Salt and ground black pepper, to taste.","0",
"4627","386","Two cups of rice.","0",
"4628","386","A kilogram of chicken thigh.","0",
"4629","386","Three quarters of a cup of yogurt.","0",
"4630","386","Four cloves of crushed garlic.","0",
"4631","386","A quarter of a tablespoon of ginger.","0",
"4632","386","Four teaspoons of black raisins.","0",
"4633","386","One finely grated carrot.","0",
"4634","386","A quarter tablespoon of biryani spices.","0",
"4635","386","A quarter of a tablespoon of turmeric.","0",
"4636","386","A head and a half of chopped onions.","0",
"4637","386","A quarter of a tablespoon of ground cinnamon.","0",
"4638","386","A quarter of a tablespoon of cardamom.","0",
"4639","386","A quarter of a tablespoon of black pepper.","0",
"4640","386","A quarter tablespoon of cumin.","0",
"4641","386","A quarter tablespoon of saffron dissolved in a quarter cup of hot water.","0",
"4642","386","Water, as desired.","0",
"4643","386","2 cubes of chicken broth.","0",
"4644","386","Three teaspoons of vegetable oil.","0",
"4645","387","Five hundred grams of meat.","3",
"4646","387","Five hundred grams of basmati rice.","3",
"4647","387","A cup of tomato juice.","3",
"4648","387","Onion.","3",
"4649","387","A carrot.","3",
"4650","387","A clove of crushed garlic.","3",
"4651","387","Salt, to taste.","1","مكوّنات بهارات اللحم:
"
"4652","387","Half a tablespoon of ground cardamom.","1","مكوّنات بهارات اللحم:
"
"4653","387","Half a tablespoon of ground cinnamon.","1","مكوّنات بهارات اللحم:
"
"4654","387","Half a tablespoon of cumin.","1","مكوّنات بهارات اللحم:
"
"4655","387","Half a tablespoon of black pepper.","1","مكوّنات بهارات اللحم:
"
"4656","387","Half a tablespoon of pepper.","1","مكوّنات بهارات اللحم:
"
"4657","387","Half a tablespoon of cloves.","1","مكوّنات بهارات اللحم:
"
"4658","387","Half a tablespoon of dry coriander.","1","مكوّنات بهارات اللحم:
"
"4659","387","Half a tablespoon of basil.","1","مكوّنات بهارات اللحم:
"
"4660","387","Half a tablespoon of al-Bukhari spices.","1","مكوّنات بهارات اللحم:
"
"4661","387","Two small spoons of butter.","1","مكوّنات بهارات اللحم:
"
"4662","387","Four teaspoons of oil.","-2","مكوّنات الأرز:
"
"4663","387","A clove of garlic.","-2","مكوّنات الأرز:
"
"4664","387","Two sheets of Aylora bay paper.","-2","مكوّنات الأرز:
"
"4665","387","Three grains of cardamom.","-2","مكوّنات الأرز:
"
"4666","387","Three grains of cloves.","-2","مكوّنات الأرز:
"
"4667","387","1 stick of cinnamon.","-2","مكوّنات الأرز:
"
"4668","387","Half a cup of raisins.","-2","مكوّنات الأرز:
"
"4669","387","Half a cup of pine nuts.","-2","مكوّنات الأرز:
"
"4670","388","A cup of chickpeas.","2",
"4671","388","Two cups of soaked Egyptian rice.","2",
"4672","388","Two cups of Kabsa rice.","2",
"4673","388","Ten carrots.","2",
"4674","388","Five pieces of chicken.","2",
"4675","388","Five grains of cardamom.","0","مكوّنات البهارات:
"
"4676","388","Two teaspoons of salt.","0","مكوّنات البهارات:
"
"4677","388","Half a tablespoon of black pepper.","0","مكوّنات البهارات:
"
"4678","388","Two small spoons of Maqlouba spices.","0","مكوّنات البهارات:
"
"4679","388","A pinch of cinnamon.","0","مكوّنات البهارات:
"
"4680","388","Pinch of safflower.","0","مكوّنات البهارات:
"
"4681","388","Pinch of saffron.","0","مكوّنات البهارات:
"
"4682","388","Four grains of cloves.","0","مكوّنات البهارات:
"
"4683","388","Bay paper.","0","مكوّنات البهارات:
"
"4684","388","Onion.","0","مكوّنات البهارات:
"
"4685","388","Half a cup of oil.","0","مكوّنات البهارات:
"
"4686","388","Nuts for garnish.","0","مكوّنات البهارات:
"
"4687","389","Three tablespoons of obesity.","2","المكوّنات"
"4688","389","A teaspoon of cumin seasoning.","2","المكوّنات"
"4689","389","A teaspoon of cardamom.","2","المكوّنات"
"4690","389","Half a teaspoon of black pepper.","2","المكوّنات"
"4691","389","Half a teaspoon of chili.","2","المكوّنات"
"4692","389","Two teaspoons of salt.","2","المكوّنات"
"4693","389","Two large onions, finely chopped.","2","المكوّنات"
"4694","389","Six cloves of crushed garlic.","2","المكوّنات"
"4695","389","A tablespoon of minced ginger.","2","المكوّنات"
"4696","389","A teaspoon of turmeric.","2","المكوّنات"
"4697","389","Two pods of chopped green pepper.","2","المكوّنات"
"4698","389","Three large peeled tomatoes.","2","المكوّنات"
"4699","389","Half a cup of curd.","2","المكوّنات"
"4700","389","Two leaves of laurel.","2","المكوّنات"
"4701","389","1 stick of cinnamon.","2","المكوّنات"
"4702","389","Eight pieces of chicken.","2","المكوّنات"
"4703","389","A quarter cup of chopped green mint.","2","المكوّنات"
"4704","389","Half a cup of green coriander.","2","المكوّنات"
"4705","389","Three cups of long-grain rice.","-1","مكوّنات خليط الأرز:
"
"4706","389","A teaspoon of saffron powder.","-1","مكوّنات خليط الأرز:
"
"4707","389","A quarter cup of rose water.","-1","مكوّنات خليط الأرز:
"
"4708","389","Three tablespoons of obesity.","-1","مكوّنات خليط الأرز:
"
"4709","389","A quarter cup of almonds.","-1","مكوّنات خليط الأرز:
"
"4710","389","A quarter cup of raisins.","-1","مكوّنات خليط الأرز:
"
"4711","389","Chopped onion.","-1","مكوّنات خليط الأرز:
"
